Region,data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,ingressi_terapia_intensiva,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,nuovi_positivi_smooth_deseas_Rt_MCMC_pastdays_000,nuovi_positivi_smooth_deseas_Rt_MCMC_HDI_95_min_pastdays_000,nuovi_positivi_smooth_deseas_Rt_MCMC_HDI_95_max_pastdays_000
Lazio,2020-07-07 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,202,13,215,658,873,3,5,6495,842,6035.0,2175.0,8210,355305,291236.0,,,,,,,,,,
Liguria,2020-07-07 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,38,0,38,247,285,-4,2,8160,1558,8628.0,1375.0,10003,156101,83387.0,,,,,,,,,,
Lombardia,2020-07-07 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,229,36,265,8809,9074,-418,53,68793,16713,88988.0,5592.0,94580,1092340,653837.0,,,,,,,,,,
Marche,2020-07-07 23:59:00,ITA,11,Marche,43.61675973,13.5188753,5,0,5,180,185,-4,1,5619,987,6791.0,0.0,6791,144089,87246.0,,,,,,,,,,
Molise,2020-07-07 23:59:00,ITA,14,Molise,41.55774754,14.65916051,0,0,0,18,18,-3,0,404,23,444.0,1.0,445,23800,22691.0,,,,,,,,,,
P.A. Bolzano,2020-07-07 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,3,0,3,80,83,0,1,2273,292,2648.0,0.0,2648,87774,43059.0,,,,,,,,,,
P.A. Trento,2020-07-07 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,3,0,3,37,40,3,3,4431,405,3380.0,1496.0,4876,128597,65442.0,,,,,,,,,,
Piemonte,2020-07-07 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,210,8,218,955,1173,-35,5,26154,4107,26584.0,4850.0,31434,434835,269654.0,,,,,,,,,,
Puglia,2020-07-07 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,12,0,12,67,79,-14,0,3910,546,2108.0,2427.0,4535,191319,128899.0,,,,,,,,,,
Sardegna,2020-07-07 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,5,0,5,8,13,3,0,1224,134,1360.0,11.0,1371,88721,75144.0,,,,,,,,,,
Sicilia,2020-07-07 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,12,0,12,128,140,1,1,2674,282,2749.0,347.0,3096,224783,182429.0,,,,,,,,,,
Toscana,2020-07-07 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,12,1,13,326,339,7,19,8851,1116,10086.0,220.0,10306,356547,239793.0,,,,,,,,,,
Umbria,2020-07-07 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,3,0,3,5,8,-1,0,1359,80,1433.0,14.0,1447,101557,68353.0,,,,,,,,,,
Valle d'Aosta,2020-07-07 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,4,0,4,1,5,0,0,1045,146,1082.0,114.0,1196,18869,14138.0,,,,,,,,,,
Veneto,2020-07-07 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,17,2,19,366,385,1,14,16922,2034,19269.0,72.0,19341,1022657,425762.0,,,,,,,,,,
Abruzzo,2020-07-08 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,27,0,27,118,145,-8,1,2701,464,3104.0,206.0,3310,111752,74235.0,,,,,,,,,,
Basilicata,2020-07-08 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,1,0,1,4,5,1,1,373,27,401.0,4.0,405,41330,40550.0,,,,,,,,,,
Calabria,2020-07-08 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,4,0,4,24,28,1,1,1060,97,1159.0,26.0,1185,101642,99608.0,,,,,,,,,,
Campania,2020-07-08 23:59:00,ITA,15,Campania,40.83956555,14.25084984,36,0,36,192,228,2,3,4090,432,4693.0,57.0,4750,296630,146632.0,,,,,,,,,,
Emilia-Romagna,2020-07-08 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,99,10,109,962,1071,11,49,23415,4269,28041.0,714.0,28755,531089,317517.0,,,,,,,,,,
Friuli Venezia Giulia,2020-07-08 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,8,0,8,74,82,10,4,2904,345,3325.0,6.0,3331,204580,111069.0,,,,,,,,,,
Lazio,2020-07-08 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,198,13,211,663,874,1,14,6508,842,6043.0,2181.0,8224,357307,293031.0,,,,,,,,,,
Liguria,2020-07-08 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,36,1,37,250,287,2,3,8161,1558,8557.0,1449.0,10006,157429,84072.0,,,,,,,,,,
Lombardia,2020-07-08 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,211,34,245,8215,8460,-614,71,69466,16725,89010.0,5641.0,94651,1103015,660133.0,,,,,,,,,,
Marche,2020-07-08 23:59:00,ITA,11,Marche,43.61675973,13.5188753,5,0,5,179,184,-1,3,5623,987,6794.0,0.0,6794,145099,87842.0,,,,,,,,,,
Molise,2020-07-08 23:59:00,ITA,14,Molise,41.55774754,14.65916051,0,0,0,17,17,-1,0,405,23,444.0,1.0,445,23963,22851.0,,,,,,,,,,
P.A. Bolzano,2020-07-08 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,6,0,6,77,83,0,2,2275,292,2650.0,0.0,2650,88462,43534.0,,,,,,,,,,
P.A. Trento,2020-07-08 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,3,0,3,34,37,-3,0,4434,405,3380.0,1496.0,4876,129180,65705.0,,,,,,,,,,
Piemonte,2020-07-08 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,205,8,213,927,1140,-33,25,26212,4107,26476.0,4983.0,31459,438250,271685.0,,,,,,,,,,
Puglia,2020-07-08 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,14,0,14,64,78,-1,1,3912,546,2082.0,2454.0,4536,193757,130637.0,,,,,,,,,,
Sardegna,2020-07-08 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,3,0,3,7,10,-3,0,1227,134,1360.0,11.0,1371,89561,75894.0,,,,,,,,,,
Sicilia,2020-07-08 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,7,0,7,120,127,-13,1,2687,283,2749.0,348.0,3097,227239,184302.0,,,,,,,,,,
Toscana,2020-07-08 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,12,2,14,327,341,2,7,8854,1118,10092.0,221.0,10313,360262,242041.0,,,,,,,,,,
Umbria,2020-07-08 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,3,0,3,4,7,-1,0,1360,80,1433.0,14.0,1447,102611,68863.0,,,,,,,,,,
Valle d'Aosta,2020-07-08 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,4,0,4,1,5,0,0,1045,146,1082.0,114.0,1196,19052,14235.0,,,,,,,,,,
Veneto,2020-07-08 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,17,3,20,366,386,1,7,16928,2034,19270.0,78.0,19348,1031906,428743.0,,,,,,,,,,
Abruzzo,2020-07-09 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,26,0,26,121,147,2,8,2707,464,3112.0,206.0,3318,112505,74697.0,,,,,,,,,,
Basilicata,2020-07-09 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,2,0,2,3,5,0,0,373,27,401.0,4.0,405,41756,40976.0,,,,,,,,,,
Calabria,2020-07-09 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,4,0,4,24,28,0,0,1060,97,1159.0,26.0,1185,102585,100551.0,,,,,,,,,,
Campania,2020-07-09 23:59:00,ITA,15,Campania,40.83956555,14.25084984,45,0,45,187,232,4,5,4091,432,4694.0,61.0,4755,298217,147644.0,,,,,,,,,,
Emilia-Romagna,2020-07-09 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,96,10,106,960,1066,-5,29,23434,4269,28038.0,731.0,28769,536432,320516.0,,,,,,,,,,
Friuli Venezia Giulia,2020-07-09 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,2,0,2,73,75,-7,1,2912,345,3326.0,6.0,3332,206808,111646.0,,,,,,,,,,
Lazio,2020-07-09 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,198,13,211,678,889,15,28,6520,843,6053.0,2199.0,8252,359842,295193.0,,,,,,,,,,
Liguria,2020-07-09 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,34,1,35,243,278,-9,4,8174,1558,8530.0,1480.0,10010,158901,84825.0,,,,,,,,,,
Lombardia,2020-07-09 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,201,31,232,8125,8357,-103,119,69683,16730,89057.0,5713.0,94770,1114827,667911.0,,,,,,,,,,
Marche,2020-07-09 23:59:00,ITA,11,Marche,43.61675973,13.5188753,5,0,5,168,173,-11,4,5638,987,6798.0,0.0,6798,146278,88502.0,,,,,,,,,,
Molise,2020-07-09 23:59:00,ITA,14,Molise,41.55774754,14.65916051,0,0,0,15,15,-2,0,407,23,444.0,1.0,445,24149,23033.0,,,,,,,,,,
P.A. Bolzano,2020-07-09 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,6,0,6,78,84,1,3,2277,292,2653.0,0.0,2653,89077,43847.0,,,,,,,,,,
P.A. Trento,2020-07-09 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,1,0,1,32,33,-4,0,4438,405,3380.0,1496.0,4876,130754,66161.0,,,,,,,,,,
Piemonte,2020-07-09 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,193,10,203,921,1124,-16,16,26243,4108,26391.0,5084.0,31475,441677,273509.0,,,,,,,,,,
Puglia,2020-07-09 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,14,0,14,60,74,-4,0,3916,546,2082.0,2454.0,4536,196070,132160.0,,,,,,,,,,
Sardegna,2020-07-09 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,3,0,3,7,10,0,0,1227,134,1360.0,11.0,1371,90529,76752.0,,,,,,,,,,
Sicilia,2020-07-09 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,6,0,6,122,128,1,1,2687,283,2749.0,349.0,3098,229851,186170.0,,,,,,,,,,
Toscana,2020-07-09 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,11,2,13,324,337,-4,1,8857,1120,10093.0,221.0,10314,363333,243990.0,,,,,,,,,,
Umbria,2020-07-09 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,3,0,3,4,7,0,0,1360,80,1433.0,14.0,1447,103642,69412.0,,,,,,,,,,
Valle d'Aosta,2020-07-09 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,4,0,4,1,5,0,0,1045,146,1079.0,117.0,1196,19246,14304.0,,,,,,,,,,
Veneto,2020-07-09 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,17,2,19,373,392,6,10,16929,2037,19274.0,84.0,19358,1040189,431327.0,,,,,,,,,,
Abruzzo,2020-07-10 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,26,0,26,122,148,1,3,2709,464,3112.0,209.0,3321,113388,75231.0,,,,,,,,,,
Basilicata,2020-07-10 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,3,0,3,2,5,0,0,373,27,401.0,4.0,405,41973,41193.0,,,,,,,,,,
Calabria,2020-07-10 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,4,0,4,23,27,-1,1,1062,97,1159.0,27.0,1186,103582,101548.0,,,,,,,,,,
Campania,2020-07-10 23:59:00,ITA,15,Campania,40.83956555,14.25084984,44,0,44,193,237,5,7,4093,432,4701.0,61.0,4762,299725,148627.0,,,,,,,,,,
Emilia-Romagna,2020-07-10 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,96,10,106,1007,1113,47,53,23440,4269,28050.0,772.0,28822,540614,322910.0,,,,,,,,,,
Friuli Venezia Giulia,2020-07-10 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,2,0,2,76,78,3,1,2910,345,3327.0,6.0,3333,209161,112349.0,,,,,,,,,,
Lazio,2020-07-10 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,197,13,210,691,901,12,23,6530,844,6063.0,2212.0,8275,362312,297217.0,,,,,,,,,,
Liguria,2020-07-10 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,25,1,26,238,264,-14,15,8203,1558,8483.0,1542.0,10025,160464,85633.0,,,,,,,,,,
Lombardia,2020-07-10 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,190,27,217,8124,8341,-16,135,69828,16736,89120.0,5785.0,94905,1126332,675013.0,,,,,,,,,,
Marche,2020-07-10 23:59:00,ITA,11,Marche,43.61675973,13.5188753,4,0,4,164,168,-5,1,5644,987,6799.0,0.0,6799,147083,88956.0,,,,,,,,,,
Molise,2020-07-10 23:59:00,ITA,14,Molise,41.55774754,14.65916051,0,0,0,15,15,0,0,407,23,444.0,1.0,445,24295,23177.0,,,,,,,,,,
P.A. Bolzano,2020-07-10 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,6,0,6,80,86,2,5,2280,292,2658.0,0.0,2658,89711,44223.0,,,,,,,,,,
P.A. Trento,2020-07-10 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,1,0,1,26,27,-6,3,4447,405,3380.0,1499.0,4879,131980,66521.0,,,,,,,,,,
Piemonte,2020-07-10 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,193,9,202,873,1075,-49,10,26300,4110,26303.0,5182.0,31485,444443,275135.0,,,,,,,,,,
Puglia,2020-07-10 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,13,0,13,59,72,-2,4,3922,546,2084.0,2456.0,4540,198088,134139.0,,,,,,,,,,
Sardegna,2020-07-10 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,3,0,3,7,10,0,1,1228,134,1360.0,12.0,1372,91395,77452.0,,,,,,,,,,
Sicilia,2020-07-10 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,6,0,6,118,124,-4,0,2691,283,2749.0,349.0,3098,231767,187482.0,,,,,,,,,,
Toscana,2020-07-10 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,9,2,11,319,330,-7,2,8865,1121,10095.0,221.0,10316,366018,245794.0,,,,,,,,,,
Umbria,2020-07-10 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,4,0,4,4,8,1,1,1360,80,1434.0,14.0,1448,104428,69774.0,,,,,,,,,,
Valle d'Aosta,2020-07-10 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,4,0,4,1,5,0,0,1045,146,1079.0,117.0,1196,19327,14342.0,,,,,,,,,,
Veneto,2020-07-10 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,14,3,17,377,394,2,11,16936,2039,19278.0,91.0,19369,1048535,433661.0,,,,,,,,,,
Abruzzo,2020-07-11 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,25,0,25,122,147,-1,2,2712,464,3113.0,210.0,3323,114219,75741.0,,,,,,,,,,
Basilicata,2020-07-11 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,3,0,3,2,5,0,1,374,27,401.0,5.0,406,42254,41474.0,,,,,,,,,,
Calabria,2020-07-11 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,4,0,4,25,29,2,2,1062,97,1159.0,29.0,1188,104475,102441.0,,,,,,,,,,
Campania,2020-07-11 23:59:00,ITA,15,Campania,40.83956555,14.25084984,47,0,47,195,242,5,7,4095,432,4708.0,61.0,4769,301677,149873.0,,,,,,,,,,
Emilia-Romagna,2020-07-11 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,93,10,103,1016,1119,6,47,23481,4269,28068.0,801.0,28869,544888,325438.0,,,,,,,,,,
Friuli Venezia Giulia,2020-07-11 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,1,0,1,78,79,1,2,2911,345,3328.0,7.0,3335,211002,112962.0,,,,,,,,,,
Lazio,2020-07-11 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,198,13,211,704,915,14,19,6535,844,6065.0,2229.0,8294,364876,299223.0,,,,,,,,,,
Liguria,2020-07-11 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,26,0,26,227,253,-11,6,8219,1559,8478.0,1553.0,10031,161991,86422.0,,,,,,,,,,
Lombardia,2020-07-11 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,173,29,202,8010,8212,-129,67,70020,16740,89131.0,5841.0,94972,1133387,679427.0,,,,,,,,,,
Marche,2020-07-11 23:59:00,ITA,11,Marche,43.61675973,13.5188753,4,0,4,165,169,1,4,5647,987,6803.0,0.0,6803,148103,89561.0,,,,,,,,,,
Molise,2020-07-11 23:59:00,ITA,14,Molise,41.55774754,14.65916051,0,0,0,12,12,-3,0,410,23,444.0,1.0,445,24446,23324.0,,,,,,,,,,
P.A. Bolzano,2020-07-11 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,6,0,6,76,82,-4,3,2287,292,2661.0,0.0,2661,90420,44844.0,,,,,,,,,,
P.A. Trento,2020-07-11 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,2,0,2,26,28,1,2,4448,405,3381.0,1500.0,4881,132803,66741.0,,,,,,,,,,
Piemonte,2020-07-11 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,190,9,199,870,1069,-6,9,26314,4111,26178.0,5316.0,31494,447166,276895.0,,,,,,,,,,
Puglia,2020-07-11 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,12,0,12,59,71,-1,1,3924,546,2076.0,2465.0,4541,199805,135169.0,,,,,,,,,,
Sardegna,2020-07-11 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,3,0,3,6,9,-1,0,1229,134,1360.0,12.0,1372,92286,78149.0,,,,,,,,,,
Sicilia,2020-07-11 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,6,0,6,117,123,-1,1,2693,283,2749.0,350.0,3099,233658,188817.0,,,,,,,,,,
Toscana,2020-07-11 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,7,3,10,320,330,0,5,8869,1122,10100.0,221.0,10321,368488,247347.0,,,,,,,,,,
Umbria,2020-07-11 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,4,0,4,4,8,0,0,1360,80,1433.0,15.0,1448,105383,70252.0,,,,,,,,,,
Valle d'Aosta,2020-07-11 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,2,0,2,1,3,-2,0,1047,146,1079.0,117.0,1196,19409,14405.0,,,,,,,,,,
Veneto,2020-07-11 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,20,3,23,375,398,4,10,16942,2039,19279.0,100.0,19379,1059816,437321.0,,,,,,,,,,
Abruzzo,2020-07-12 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,22,0,22,128,150,3,5,2713,465,3116.0,212.0,3328,115119,76203.0,,,,,,,,,,
Basilicata,2020-07-12 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,3,0,3,2,5,0,0,374,27,401.0,5.0,406,42254,41474.0,,,,,,,,,,
Calabria,2020-07-12 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,4,0,4,53,57,28,28,1062,97,1159.0,57.0,1216,105034,103000.0,,,,,,,,,,
Campania,2020-07-12 23:59:00,ITA,15,Campania,40.83956555,14.25084984,13,0,13,233,246,4,3,4094,432,4711.0,61.0,4772,302889,150757.0,,,,,,,,,,
Emilia-Romagna,2020-07-12 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,93,10,103,1077,1180,61,71,23491,4269,28091.0,849.0,28940,547863,327651.0,,,,,,,,,,
Friuli Venezia Giulia,2020-07-12 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,2,0,2,77,79,0,0,2911,345,3328.0,7.0,3335,212196,113699.0,,,,,,,,,,
Lazio,2020-07-12 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,197,12,209,704,913,-2,20,6557,844,6069.0,2245.0,8314,367461,301453.0,,,,,,,,,,
Liguria,2020-07-12 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,25,0,25,214,239,-14,0,8233,1559,8475.0,1556.0,10031,163019,86925.0,,,,,,,,,,
Lombardia,2020-07-12 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,160,31,191,7813,8004,-208,77,70297,16748,89163.0,5886.0,95049,1142932,685763.0,,,,,,,,,,
Marche,2020-07-12 23:59:00,ITA,11,Marche,43.61675973,13.5188753,4,0,4,163,167,-2,1,5650,987,6804.0,0.0,6804,149154,90191.0,,,,,,,,,,
Molise,2020-07-12 23:59:00,ITA,14,Molise,41.55774754,14.65916051,1,0,1,12,13,1,1,410,23,444.0,2.0,446,24647,23519.0,,,,,,,,,,
P.A. Bolzano,2020-07-12 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,6,0,6,82,88,6,5,2286,292,2666.0,0.0,2666,91166,45318.0,,,,,,,,,,
P.A. Trento,2020-07-12 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,2,0,2,24,26,-2,0,4450,405,3381.0,1500.0,4881,134432,67162.0,,,,,,,,,,
Piemonte,2020-07-12 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,190,9,199,859,1058,-11,4,26329,4111,26147.0,5351.0,31498,449118,278029.0,,,,,,,,,,
Puglia,2020-07-12 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,12,0,12,59,71,0,0,3924,546,2076.0,2465.0,4541,201419,136109.0,,,,,,,,,,
Sardegna,2020-07-12 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,3,0,3,6,9,0,0,1229,134,1360.0,12.0,1372,92691,78515.0,,,,,,,,,,
Sicilia,2020-07-12 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,5,0,5,118,123,0,0,2693,283,2749.0,350.0,3099,235174,189943.0,,,,,,,,,,
Toscana,2020-07-12 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,8,3,11,320,331,1,1,8869,1122,10101.0,221.0,10322,371272,249202.0,,,,,,,,,,
Umbria,2020-07-12 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,4,0,4,5,9,1,2,1361,80,1434.0,16.0,1450,106030,70601.0,,,,,,,,,,
Valle d'Aosta,2020-07-12 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,2,0,2,1,3,0,0,1047,146,1079.0,117.0,1196,19497,14500.0,,,,,,,,,,
Veneto,2020-07-12 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,20,3,23,385,408,10,16,16948,2039,19282.0,113.0,19395,1065444,438873.0,,,,,,,,,,
Abruzzo,2020-07-13 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,19,0,19,124,143,-7,0,2719,466,3113.0,215.0,3328,115176,76243.0,,,,,,,,,,
Basilicata,2020-07-13 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,3,0,3,2,5,0,0,374,27,401.0,5.0,406,42563,41783.0,,,,,,,,,,
Calabria,2020-07-13 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,4,0,4,53,57,0,0,1062,97,1159.0,57.0,1216,105315,103281.0,,,,,,,,,,
Campania,2020-07-13 23:59:00,ITA,15,Campania,40.83956555,14.25084984,16,0,16,237,253,7,7,4094,432,4718.0,61.0,4779,303419,151102.0,,,,,,,,,,
Emilia-Romagna,2020-07-13 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,93,9,102,1091,1193,13,18,23496,4269,28096.0,862.0,28958,549870,328603.0,,,,,,,,,,
Friuli Venezia Giulia,2020-07-13 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,3,0,3,77,80,1,0,2910,345,3328.0,7.0,3335,212714,113993.0,,,,,,,,,,
Lazio,2020-07-13 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,191,11,202,690,892,-21,24,6601,845,6076.0,2262.0,8338,370462,304024.0,,,,,,,,,,
Liguria,2020-07-13 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,24,0,24,194,218,-21,1,8255,1559,8466.0,1566.0,10032,163409,87165.0,,,,,,,,,,
Lombardia,2020-07-13 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,168,30,198,7813,8011,7,94,70375,16757,89209.0,5934.0,95143,1149414,689917.0,,,,,,,,,,
Marche,2020-07-13 23:59:00,ITA,11,Marche,43.61675973,13.5188753,4,0,4,155,159,-8,0,5658,987,6804.0,0.0,6804,149515,90393.0,,,,,,,,,,
Molise,2020-07-13 23:59:00,ITA,14,Molise,41.55774754,14.65916051,1,0,1,12,13,0,0,410,23,444.0,2.0,446,24710,23582.0,,,,,,,,,,
P.A. Bolzano,2020-07-13 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,6,0,6,89,95,7,7,2286,292,2673.0,0.0,2673,91340,45433.0,,,,,,,,,,
P.A. Trento,2020-07-13 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,2,0,2,24,26,0,0,4450,405,3381.0,1500.0,4881,134529,67232.0,,,,,,,,,,
Piemonte,2020-07-13 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,180,9,189,864,1053,-5,6,26339,4112,26141.0,5363.0,31504,450251,278248.0,,,,,,,,,,
Puglia,2020-07-13 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,10,0,10,58,68,-3,0,3926,547,2056.0,2485.0,4541,202256,137079.0,,,,,,,,,,
Sardegna,2020-07-13 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,3,0,3,7,10,1,1,1229,134,1360.0,13.0,1373,93207,78923.0,,,,,,,,,,
Sicilia,2020-07-13 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,6,0,6,117,123,0,1,2694,283,2749.0,351.0,3100,235954,190293.0,,,,,,,,,,
Toscana,2020-07-13 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,7,3,10,325,335,4,4,8869,1122,10105.0,221.0,10326,372853,250093.0,,,,,,,,,,
Umbria,2020-07-13 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,4,0,4,4,8,-1,0,1362,80,1434.0,16.0,1450,106265,70762.0,,,,,,,,,,
Valle d'Aosta,2020-07-13 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,2,0,2,1,3,0,0,1047,146,1079.0,117.0,1196,19599,14554.0,,,,,,,,,,
Veneto,2020-07-13 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,22,3,25,387,412,4,6,16950,2039,19282.0,119.0,19401,1069923,440190.0,,,,,,,,,,
Abruzzo,2020-07-14 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,19,0,19,102,121,-22,0,2740,467,3113.0,215.0,3328,115444,76420.0,,,,,,,,,,
Basilicata,2020-07-14 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,3,0,3,2,5,0,0,374,27,401.0,5.0,406,42851,42071.0,,,,,,,,,,
Calabria,2020-07-14 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,5,0,5,52,57,0,0,1062,97,1159.0,57.0,1216,106176,104142.0,,,,,,,,,,
Campania,2020-07-14 23:59:00,ITA,15,Campania,40.83956555,14.25084984,16,1,17,235,252,-1,0,4095,432,4718.0,61.0,4779,304517,151799.0,,,,,,,,,,
